id;num_voie;indice_repet;type_voie;voie;id_commune;code_postal;type_local;surface;nb_pieces
21907;126;;RUE;PDT FRANCOIS MITTERRAND;2852;91160;Appartement;27;1
21908;127;;RUE;PDT FRANCOIS MITTERRAND;2852;91160;Appartement;30;1
21909;18;;RUE;CHAMBERLIN;2848;91600;Appartement;28;1
21910;74;;AV;MARCEL SEMBAT;2849;91200;Appartement;60;3
21911;11;;ALL;JACQUES LOUIS LARUE;2859;91170;Appartement;22;1
21912;39;B;RUE;CHARLES PICKETTY;2859;91170;Maison;84;4
21913;19;;RUE;G  ANTHONIOZ-DE GAULLE;2849;91200;Appartement;63;3
21914;25;;RES;LES GENETS;2854;91420;Maison;91;5
21915;16;B;BD;FLEURY;2859;91170;Appartement;95;4
21916;11;;RUE;SINIARGOUX;2852;91160;Appartement;41;2
21917;6;;RUE;LEON ROBELIN;2852;91160;Maison;55;3
21918;46;B;RUE;DES ROSSAYS;2848;91600;Appartement;73;4
21919;20;;AV;HENRI DUNANT;2849;91200;Appartement;61;3
21920;20;;RUE;ETIENNE LEBEAU;2849;91200;Appartement;25;1
21921;27;;RUE;NORMANDIE NIEMEN;2853;91300;Appartement;80;4
21922;11;;ALL;JACQUES LOUIS LARUE;2859;91170;Appartement;44;2
21923;27;;RUE;SALVADOR ALLENDE;2860;91700;Maison;121;5
21924;38;;RUE;DU MAIL;2848;91600;Appartement;26;1
21925;4;;ALL;DES EPIS;2848;91600;Appartement;29;1
21926;82;;RTE;DE LONGPONT;2851;91700;Appartement;69;4
21927;29;;AV;DE FROMENTEAU;2848;91600;Maison;65;4
21928;24;;RUE;HOCHE;2850;91260;Appartement;25;1
21929;5;;RUE;ANDRE BERNARDEAU;2864;91550;Appartement;44;2
21930;6;;RUE;ERNEST LUISETTI;2849;91200;Appartement;91;4
21931;2;;RUE;MARCEL L'HERBIER;2851;91700;Appartement;82;4
21932;82;;RUE;HANNAH ARENDT;2867;91700;Appartement;59;3
21933;3;;RUE;JEAN VIGO;2851;91700;Appartement;56;3
21934;4;;RUE;DE MOSCOU;2853;91300;Appartement;74;4
21935;185;;RTE;DE LONGPONT;2851;91700;Appartement;73;4
21936;19;;RUE;DE L'YVETTE;2852;91160;Appartement;66;3
21937;17;;RUE;MARIE CURIE;2856;91380;Appartement;60;3
21938;40;;RUE;CAMILLE FLAMMARION;2850;91260;Appartement;66;3
21939;8;;ALL;DU PANORAMA;2849;91200;Appartement;60;3
21940;397;;RUE;MARCHAND ET FERAOUN;2867;91700;Appartement;38;1
21941;99;;AV;DE PARIS;2853;91300;Appartement;92;5
21942;10;B;RUE;DE L'YVETTE;2852;91160;Appartement;64;3
21943;40;;RUE;DAGOBERT;2849;91200;Maison;109;5
21944;2;;RUE;DE L'EPINETTE;2849;91200;Appartement;57;3
21945;16;;RUE;DES FERMES;2851;91700;Appartement;79;4
21946;5;;RUE;LUCIE AUBRAC;2851;91700;Appartement;77;5
21947;36;;AV;MAZARIN;2856;91380;Appartement;32;1
21948;201;;RUE;DE LA COULEE VERTE;2867;91700;Appartement;62;3
21949;23;;RUE;DE LA DIVISION LECLERC;2857;91160;Appartement;48;2
21950;17;;RUE;DE LA PEUPLERAIE;2852;91160;Appartement;62;3
21951;4;;ALL;D'ARTOIS;2859;91170;Appartement;37;2
21952;9;;AV;DU CANAL;2851;91700;Appartement;47;2
21953;224;;RTE;DE CORBEIL;2851;91700;Appartement;55;2
21954;2;;RUE;MAX LINDER;2851;91700;Appartement;64;3
21955;4;;ALL;DES CHARMES;2851;91700;Appartement;67;3
21956;9;B;RUE;DES FERMES;2851;91700;Appartement;43;1
21957;18;;AV;HENRI DUNANT;2849;91200;Appartement;58;3
21958;2;;RUE;JANVIER;2851;91700;Appartement;27;1
21959;3;;;RES FONT JONC RUE MARAIS;2856;91380;Appartement;73;3
21960;5;;ALL;DU SAUT DU LOUP;2857;91160;Appartement;50;2
21961;10;;BD;DU DOCTEUR CATHELIN;2852;91160;Appartement;63;3
21962;35;;RUE;DES GAULOIS;2850;91260;Appartement;70;3
21963;33;;RUE;DES CIGOGNES;2856;91380;Appartement;51;2
21964;8;;AV;DU GENERAL ADELINE;2859;91170;Appartement;82;4
21965;73;;AV;CHARLES DE GAULLE;2848;91600;Appartement;30;1
21966;20;;ALL;ALBERT THOMAS;2853;91300;Appartement;52;2
21967;70;;AV;DU GENERAL DE GAULLE;2859;91170;Appartement;41;2
21968;3;;RUE;DES COQUELICOTS;2852;91160;Appartement;22;1
21969;36;;AV;MAZARIN;2856;91380;Appartement;101;4
21970;10;;RUE;DE LAUNAY;2856;91380;Appartement;22;1
21971;37;B;RUE;DES GAULOIS;2850;91260;Appartement;54;3
21972;1;;RUE;DJANGO REINHARDT;2855;91320;Appartement;61;3
21973;12;;RUE;DES TROENES;2860;91700;Appartement;82;5
21974;25;;RUE;DE SAVIGNY;2861;91390;Appartement;61;4
21975;14;;RUE;DE LA MONTAGNE;2865;91360;Maison;96;3
21976;45;;RUE;HENRI DUNANT;2848;91600;Appartement;27;1
21977;18;;RUE;DE CHILLY;2852;91160;Appartement;67;4
21978;2;;RUE;MARCEL L'HERBIER;2851;91700;Appartement;83;4
21979;36;;AV;MAZARIN;2856;91380;Appartement;84;3
21980;241;;RUE;DE LA COULEE VERTE;2867;91700;Appartement;58;3
21981;3;;AV;DE LA REPUBLIQUE;2856;91380;Appartement;53;3
21982;28;;ALL;ALBERT THOMAS;2853;91300;Appartement;51;2
21983;7;;RUE;CAMILLE CLAUDEL;2848;91600;Appartement;56;3
21984;37;;RUE;DE LA LIBERTE;2848;91600;Appartement;22;1
21985;117;;BD;ARISTIDE BRIAND;2848;91600;Appartement;74;4
21986;8;;ALL;JEAN OLIVIER NICOLAS;2850;91260;Appartement;18;1
21987;1;;RUE;METRO CHARONNE;2853;91300;Appartement;89;5
21988;3;;SQ;DE L'ALLIANCE;2853;91300;Appartement;48;3
21989;1;;RUE;GERMAINE TILLION;2850;91260;Appartement;70;3
21990;43;;RUE;DES GAULOIS;2850;91260;Appartement;26;1
21991;13;;ALL;D'OZONVILLE;2849;91200;Appartement;82;4
21992;93;;AV;ROGER SALENGRO;2848;91600;Appartement;24;1
21993;19;;RUE;JEAN DANAUX;2850;91260;Appartement;39;2
21994;1;;RUE;DES COQUELICOTS;2848;91600;Appartement;38;2
21995;11;;CHE;DU PLESSIS;2862;91350;Appartement;68;3
21996;38;;RUE;DU MAIL;2848;91600;Appartement;33;1
21997;36;;RUE;MAURICE RIGOLET;2864;91550;Maison;90;5
21998;11;;AV;D'ESTIENNE D'ORVES;2850;91260;Appartement;42;2
21999;14;;RUE;DU PILEU;2853;91300;Appartement;53;2
22000;5;;ALL;BERLIOZ;2849;91200;Appartement;63;4
22001;8;;RUE;SALVADOR ALLENDE;2860;91700;Maison;121;5
22002;28;;RUE;DE SAVIGNY;2861;91390;Appartement;56;3
22003;39;;AV;JEAN PIERRE BENARD;2849;91200;Appartement;66;3
22004;2;;RUE;ANDRE MALRAUX;2861;91390;Appartement;63;3
22005;11;C;PROM;DU CANAL;2862;91350;Appartement;47;2
22006;38;;AV;D'EPINAY;2863;91360;Appartement;60;3
22007;14;;RUE;DE LA MONTAGNE;2856;91380;Appartement;23;1
22008;1;;RUE;DU LANGUEDOC;2853;91300;Appartement;35;2
22009;40;;RUE;DAGOBERT;2849;91200;Maison;114;5
22010;10;;ALL;DES ERABLES;2868;91240;Maison;118;5
22011;50;B;RTE;D ORLEANS RN 20;2869;91310;Appartement;44;2
22012;1;B;RUE;PAUL FORT;2869;91310;Appartement;29;1
22013;11;;RUE;DE L ETANG;2870;91310;Maison;68;4
22014;34;;;CENT RES BELLEVUE;2871;91220;Maison;83;4
22015;2;;RUE;DES FRANCS BOURGEOIS;2872;91630;Maison;89;5
22016;8;;RUE;DE MONDONVILLE;2873;91290;Appartement;22;1
22017;42;;ALL;DES ROSES;2874;91770;Maison;91;4
22018;4;;RUE;DU GENERAL LECLERC;2871;91220;Appartement;19;1
22019;7;;AV;NORMANDIE-NIEMEN;2871;91220;Appartement;68;3
22020;2;;RUE;GEORGE SAND;2875;91520;Appartement;61;3
22021;7;;RUE;DU PONCEAU;2872;91630;Appartement;50;2
22022;34;A;RUE;CHANTEREAU;2872;91630;Appartement;28;1
22023;10;;RUE;DE PARIS;2876;91310;Appartement;68;3
22024;10;;AV;DU COLONEL ROZANOFF;2871;91220;Appartement;48;2
22025;110;;RUE;DE LA DIVISION LECLERC;2870;91310;Appartement;55;3
22026;27;;RUE;DU FOUR;2868;91240;Appartement;42;2
22027;4;;ALL;DE LA MARE AUX CIERGES;2877;91290;Appartement;35;1
22028;8;;RUE;CHARLES PHILIPPE LEMAIRE;2873;91290;Appartement;54;3
22029;21;;RUE;DE PARIS;2869;91310;Appartement;70;3
22030;20;;AV;CLAUDE LEVI-STRAUSS;2871;91220;Appartement;62;3
22031;49;;RUE;ST CAPRAIS;2874;91770;Appartement;49;2
22032;1;;RES;LES RUELLES D EGLY;2875;91520;Appartement;59;3
22033;81;;RUE;DE LA LIBERATION;2878;91680;Appartement;33;1
22034;23;;RUE;D'ESTIENNE D'ORVES;2871;91220;Appartement;84;4
22035;1;;RUE;DE NOZAY;2869;91310;Appartement;55;3
22036;11;;RUE;VICTOR HUGO;2873;91290;Appartement;26;2
22037;86;;RUE;DE LA DIVISION LECLERC;2870;91310;Appartement;20;1
22038;32;;AV;DE BRETIGNY;2868;91240;Appartement;76;4
22039;;;CHE;DES HAUTES FLEURANCES;2876;91310;Appartement;31;2
22040;13;;AV;NORMANDIE-NIEMEN;2871;91220;Appartement;44;2
22041;16;;RUE;DU DOCTEUR LOUIS BABIN;2879;91180;Appartement;72;4
22042;105;;RUE;DU BOIS DE CHATRES;2871;91220;Appartement;20;1
22043;23;;RUE;DES CLOSEAUX;2879;91180;Maison;73;4
22044;83;;RUE;GEORGES CHARLES BURGER;2871;91220;Maison;71;4
22045;11;;RUE;DE LA DIVISION LECLERC;2870;91310;Appartement;40;2
22046;49;;RUE;ST CAPRAIS;2874;91770;Appartement;30;1
22047;8;;RUE;LEON BLUM;2871;91220;Appartement;27;2
22048;31;;RUE;DU HARAS;2868;91240;Appartement;42;2
22049;28;;RUE;DU PARADIS;2876;91310;Appartement;42;2
22050;10;;;PARC DE CHANTELOUP;2879;91180;Appartement;50;3
22051;2;;RUE;PAUL FORT;2869;91310;Appartement;46;2
22052;17;;RUE;ALBERT PEUVRIER;2868;91240;Appartement;35;2
22053;7;;RUE;CHABRIER;2868;91240;Appartement;94;5
22054;3;;RUE;DE BELLEVUE;2873;91290;Appartement;30;1
22055;46;;;LES HAUTS DE BRUYERES;2878;91680;Maison;81;5
22056;16;;;PARC DE CHANTELOUP;2879;91180;Appartement;60;4
22057;6;;RUE;DES GROUAISONS;2873;91290;Appartement;50;2
22058;10;;PL;FEDERICO GARCIA LORCA;2871;91220;Appartement;26;1
22059;2;;RUE;DE TREVOIX;2880;91340;Appartement;45;2
22060;2;;RUE;DU BOIS DE CHATRES;2871;91220;Maison;91;4
22061;7;;;LES HAUTS DE BRUYERES;2878;91680;Maison;63;3
22062;4;;RUE;DU GENERAL LECLERC;2871;91220;Appartement;28;1
22063;18;;RUE;BIZET;2868;91240;Appartement;106;5
22064;8;;RUE;DU DOCTEUR OGE;2869;91310;Appartement;52;2
22065;60;E;CHE;DE LA GARENNE;2877;91290;Maison;98;4
22066;3;;RUE;DE PARIS;2876;91310;Appartement;50;5
22067;6;;RUE;RASPAIL;2873;91290;Appartement;83;4
22068;13;;;PARC DE CHANTELOUP;2879;91180;Appartement;50;3
22069;3;;BD;VOLTAIRE;2873;91290;Appartement;30;1
22070;1;;PL;DES FFI;2881;91310;Appartement;43;2
22071;5;;RUE;DU MARECHAL GALLIENI;2881;91310;Appartement;64;3
22072;8;;RUE;GOUNOD;2868;91240;Appartement;53;2
22073;9;;RUE;EDMOND ROSTAND;2871;91220;Appartement;49;2
22074;15;;RUE;DES CAPUCINES;2882;91220;Maison;124;7
22075;27;T;RUE;PIERREUSE;2878;91680;Maison;120;6
22076;58;;RUE;D'ENFER;2868;91240;Appartement;49;2
22077;18;;ALL;DES PERVENCHES;2874;91770;Maison;66;4
22078;11;;RTE;D'EGLY;2873;91290;Appartement;24;1
22079;4;D;RUE;LEON BLUM;2871;91220;Appartement;38;2
22080;3;;IMP;DES BERTHES;2869;91310;Appartement;20;1
22081;7;;CHEM;DE LA SABLIERE;2879;91180;Maison;130;4
22082;23;;RUE;DE LA CROIX BOISSEE;2883;91630;Maison;86;3
22083;59;;GR;GRANDE RUE;2873;91290;Appartement;46;2
22084;30;;ALL;DES ROSES;2874;91770;Maison;80;5
22085;138;;CHE;ROYAL;2870;91310;Appartement;50;3
22086;8;;RUE;ROBERT AZAMBOURG;2871;91220;Appartement;65;3
22087;5;;RUE;LECOCQ;2868;91240;Appartement;94;5
22088;10;;RUE;ANATOLE FRANCE;2871;91220;Appartement;68;3
22089;24;;RUE;DES BOURGUIGNONS;2869;91310;Appartement;42;2
22090;13;;RUE;DE LA LIBERATION;2878;91680;Appartement;53;2
22091;4;D;RUE;LEON BLUM;2871;91220;Appartement;40;3
22092;9;;RUE;DEBUSSY;2868;91240;Appartement;68;3
22093;30;;;CENT RES BELLEVUE;2871;91220;Maison;100;5
22094;26;;PL;DU MARCHE;2869;91310;Appartement;31;1
22095;6;;GR;GRANDE RUE;2869;91310;Appartement;140;4
22096;20;;AV;HOCHE;2873;91290;Appartement;14;1
22097;43;;GR;GRANDE RUE;2873;91290;Appartement;51;3
22098;10;;PL;FEDERICO GARCIA LORCA;2871;91220;Appartement;44;2
22099;9;;RUE;DES ECOLES;2871;91220;Appartement;84;4
22100;18;;BD;JEAN JAURES;2873;91290;Appartement;92;3
22101;3;;SEN;DE LA FONTAINE DU MESNIL;2879;91180;Appartement;67;3
22102;6;;ALL;DE LA HALLE;2869;91310;Appartement;59;3
22103;11;;ALL;DES CERISIERS;2869;91310;Maison;63;3
22104;5;;RTE;DE LA FERTE ALAIS;2872;91630;Appartement;35;1
22105;26;;PL;DU MARCHE;2869;91310;Appartement;66;2
22106;9;;RUE;DES FONTENELLES;2870;91310;Maison;90;5
22107;113;;RUE;DE LA DIVISION LECLERC;2870;91310;Appartement;30;1
22108;13;;BD;ERNEST GIRAULT;2873;91290;Appartement;75;4
22109;9;;AV;DE LA GARE;2875;91520;Appartement;20;1
22110;10;;;PARC DE CHANTELOUP;2879;91180;Appartement;60;4
22111;7;;RUE;DU BOIS BOUQUIN;2883;91630;Appartement;25;1
22112;8;;RUE;PASTEUR;2873;91290;Appartement;57;3
22113;7;;GR;GRANDE RUE;2884;91630;Appartement;21;1
22114;6;;GR;GRANDE RUE;2884;91630;Appartement;53;3
22115;44;;CHE;DES CENDRENNES;2871;91220;Appartement;45;2
22116;50;;RUE;DE SAINTE GENEVIEVE;2868;91240;Appartement;62;3
22117;27;;RUE;DEBUSSY;2868;91240;Appartement;68;3
22118;43;;GR;GRANDE RUE;2873;91290;Appartement;41;2
22119;2;;RUE;PAUL FORT;2869;91310;Appartement;57;3
22120;11;;RUE;DU HARAS;2868;91240;Appartement;82;5
22121;26;;PL;DU MARCHE;2869;91310;Appartement;25;1
22122;18;;PL;VICTOR HUGO;2871;91220;Appartement;48;2
22123;5;;RUE;DE LA SABLIERE;2876;91310;Maison;120;6
22124;9;;RUE;DANIELLE CASANOVA;2871;91220;Maison;136;7
22125;114;;RUE;DE LA DIVISION LECLERC;2870;91310;Appartement;30;1
22126;4;;RUE;MAURICE BOYAU;2871;91220;Appartement;60;3
22127;36;;RUE;DE LA LIBERATION;2873;91290;Maison;100;4
22128;20;;;LES HAUTS DE BRUYERES;2878;91680;Maison;81;5
22129;4;;AV;DE LA GARE;2875;91520;Appartement;71;3
22130;23;;RUE;DANIELLE CASANOVA;2871;91220;Appartement;79;4
22131;32;;RUE;DE LA CHAPELLE;2869;91310;Appartement;30;1
22132;4;;RUE;DES CAPETTES;2882;91220;Appartement;55;3
22133;20;B;RUE;DE LA LIBERATION;2878;91680;Appartement;39;2
22134;18;;RUE;DES ACACIAS;2871;91220;Maison;100;4
22135;1;;RUE;PAUL FORT;2869;91310;Appartement;44;3
22136;6;;CITE;GEORGES LANSON;2871;91220;Appartement;97;5
22137;3;;RUE;BIZET;2868;91240;Appartement;73;4
22138;48;;AV;ARISTIDE BRIAND;2873;91290;Appartement;46;2
22139;1;;RUE;DES GROUAISONS;2873;91290;Maison;92;4
22140;3;;RUE;DES NOBLETS;2874;91770;Appartement;31;1
22141;1;B;RTE;DE MARCOUSSIS;2869;91310;Appartement;50;2
22142;12;;BD;ERNEST GIRAULT;2873;91290;Appartement;23;1
22143;18;;BD;ABEL CORNATON;2873;91290;Appartement;61;3
22144;44;;CHE;DE LA GOUTTIERE;2870;91310;Maison;78;3
22145;34;;RUE;COROT;2868;91240;Appartement;70;3
22146;8;;ALL;DES PERVENCHES;2874;91770;Maison;80;5
22147;60;;RUE;DE LAUNAY;2868;91240;Appartement;86;3
22148;28;;RUE;DE L'AVENIR;2879;91180;Appartement;88;3
22149;8;;RUE;DE MONDONVILLE;2873;91290;Appartement;39;2
22150;7;;AV;DU PARC;2882;91220;Maison;95;4
22151;26;;PL;DU MARCHE;2869;91310;Appartement;37;2
22152;110;N;RUE;DE LA DIVISION LECLERC;2870;91310;Appartement;45;3
22153;6;;RUE;DE SEIBEL;2881;91310;Maison;100;5
22154;24;;RUE;DES SABLONS;2868;91240;Maison;70;4
22155;6;;ALL;DES PETITS CHAMPS;2869;91310;Maison;150;4
22156;4;;RUE;ALBERT CAMUS;2871;91220;Appartement;38;2
22157;26;;PL;DU MARCHE;2869;91310;Appartement;51;2
22158;11;;RUE;DE LA SABLIERE;2876;91310;Maison;60;3
22159;26;;RUE;DU PARADIS;2876;91310;Appartement;42;2
22160;18;;BD;ERNEST GIRAULT;2873;91290;Appartement;48;3
22161;4;;RUE;DU LANCIER;2868;91240;Maison;90;5
22162;10;B;RUE;DE SAINTE GENEVIEVE;2868;91240;Appartement;18;1
22163;10;;RUE;ANATOLE FRANCE;2871;91220;Appartement;42;2
22164;5;;PL;JULES FERRY;2868;91240;Appartement;65;2
22165;1;;RUE;DES ECOLES;2871;91220;Appartement;72;3
22166;5;;RUE;LOUISE ROGER;2879;91180;Appartement;35;2
22167;18;;RUE;MARYSE BASTIE;2873;91290;Appartement;33;1
22168;32;;RUE;MARC SANGNIER;2873;91290;Appartement;57;3
22169;23;;RUE;DU PARADIS;2876;91310;Appartement;33;1
22170;12;;IMP;DE LA GARDE;2871;91220;Appartement;70;4
22171;10;;RUE;DES MELEZES;2871;91220;Maison;100;4
22172;4;;GR;GRANDE RUE;2873;91290;Appartement;35;2
22173;4;;ALL;DES LAURIERS;2868;91240;Maison;103;5
22174;22;;RUE;DU PUITS SUCRE;2884;91630;Maison;63;4
22175;7;;ALL;DES BOULEAUX;2868;91240;Maison;90;4
22176;1;;RUE;PAUL FORT;2869;91310;Appartement;48;2
22177;10;;AV;EDOUARD BRANLY;2871;91220;Appartement;25;1
22178;11;;RUE;DE LA GARDE;2871;91220;Appartement;65;2
22179;20;;RUE;GEORGES CLEMENCEAU;2881;91310;Appartement;38;1
22180;2;B;RUE;DES CAPETTES;2882;91220;Appartement;78;4
22181;48;;CHE;DE LA GOUTTIERE;2870;91310;Maison;90;4
22182;5;;RUE;CHABRIER;2868;91240;Appartement;80;4
22183;10;;ALL;JACQUES IBERT;2868;91240;Appartement;80;4
22184;35;;RUE;DEBUSSY;2868;91240;Appartement;39;1
22185;5;;RUE;DE BELLEVUE;2873;91290;Appartement;47;2
22186;84;;GR;GRANDE RUE;2873;91290;Appartement;35;2
22187;2;;RUE;RAMEAU;2868;91240;Appartement;94;5
22188;112;;AV;DE VERDUN;2875;91520;Maison;85;4
22189;4;;RUE;DE LA RESISTANCE;2873;91290;Appartement;35;1
22190;5;;PL;DES BOULEAUX;2868;91240;Maison;103;5
22191;20;;CITE;ANATOLE FRANCE;2871;91220;Appartement;68;4
22192;21;;RUE;DES PROCESSIONS;2868;91240;Appartement;58;3
22193;26;;RUE;DU PUITS;2870;91310;Maison;90;4
22194;11;;RUE;DU HARAS;2868;91240;Appartement;52;2
22195;9;;;PARC DE CHANTELOUP;2879;91180;Appartement;60;4
22196;4;;ALL;JACQUES IBERT;2868;91240;Appartement;53;2
22197;64;;RUE;DE LIERS;2868;91240;Appartement;38;1
22198;10;;RUE;GUINCHARD;2873;91290;Appartement;55;3
22199;5;;RUE;DES ECOLES;2871;91220;Appartement;72;3
22200;21;;RTE;DE LIERS;2882;91220;Appartement;80;4
22201;23;;RUE;DE LA SABLIERE;2876;91310;Appartement;30;1
22202;9;;RUE;DE LA JUIVERIE;2885;91150;Appartement;36;1
22203;13;;RUE;DE LA FERTE ALAIS;2886;91820;Maison;64;4
22204;10;B;RUE;REVERSELEUX;2885;91150;Appartement;57;3
22205;4;;IMP;DE L ANCIENNE FORGE;2887;91790;Appartement;23;1
22206;1;;PL;SAINT GILLES;2885;91150;Appartement;38;2
22207;58;;BD;SAINT MICHEL;2885;91150;Appartement;57;3
22208;12;;RUE;DES CARNAUX;2888;91150;Maison;112;4
22209;4;;RUE;DE LA ROCHE BENOTTE;2889;91580;Appartement;19;1
22210;7;;RUE;DE LA BOURGOGNE;2890;91840;Maison;74;4
22211;37;;RUE;DES CORDELIERS;2885;91150;Appartement;39;2
22212;2;;RUE;ANTOINETTE BERVAS;2891;91410;Appartement;66;3
22213;10;;RUE;BASSE FOULERIE;2891;91410;Appartement;100;4
22214;3;;RUE;PAUL HUGO;2885;91150;Appartement;50;2
22215;15;;RUE;JOLIOT CURIE;2892;91690;Maison;45;2
22216;29;;BD;DES LAVANDIERES;2889;91580;Appartement;51;2
22217;2;;RUE;DU MOULIN A PEAU;2885;91150;Appartement;54;2
22218;16;;RUE;FARNAULT;2893;91490;Appartement;34;1
22219;3;;RUE;VICTOR HUGO;2891;91410;Appartement;105;4
22220;2;;PAS;DU NORD;2894;91740;Appartement;52;3
22221;34;;RUE;DU NORD;2894;91740;Maison;95;4
22222;17;;RUE;DU PETIT CHATEAU;2895;91410;Appartement;20;1
22223;6;B;RUE;DE BOIGNY;2896;91590;Appartement;80;4
22224;46;;RUE;DES MONTCEAUX;2897;91410;Appartement;19;1
22225;7;;RUE;DE L HOTEL DE VILLE;2898;91590;Appartement;43;1
22226;5;;ALL;COROT;2891;91410;Maison;142;6
22227;4;;RUE;DE LA ROCHE BENOTTE;2889;91580;Appartement;20;1
22228;20;;RUE;DE L EGALITE;2899;91590;Appartement;50;2
22229;4;;RUE;PAUL HUGO;2885;91150;Appartement;31;1
22230;4;;RUE;DE LA PLATRERIE;2885;91150;Appartement;56;3
22231;15;A;RUE;JOLIOT CURIE;2892;91690;Maison;83;4
22232;;;IMP;AUX CERFS;2885;91150;Maison;48;2
22233;10;;RUE;DE GEROFOSSE;2885;91150;Appartement;85;4
22234;36;;RUE;DE LA CHAPELLE ST BLAISE;2893;91490;Maison;93;4
22235;2;;RES;MOULIN DE VALNAZE;2900;91150;Appartement;69;3
22236;77;;AV;DE GANAY;2893;91490;Appartement;30;1
22237;41;C;RUE;DE CLERCY;2901;91590;Maison;80;4
22238;2;;RUE;DU DOCTEUR AMODRU;2898;91590;Appartement;30;1
22239;3;;RUE;JEAN FERRAT;2887;91790;Maison;65;3
22240;56;;CHE;DE LA FERTE ALAIS;2887;91790;Maison;98;5
22241;4;;RUE;DES PONTS;2900;91150;Appartement;80;3
22242;16;;RUE;DE CHARPEAUX;2885;91150;Appartement;37;2
22243;36;;N;RTE NATIONALE;2902;91510;Maison;72;3
22244;90;;RUE;DE LA REPUBLIQUE;2885;91150;Appartement;57;3
22245;14;;RUE;DE BALZAC;2891;91410;Appartement;53;2
22246;1;;RTE;DE POISSARD;2895;91410;Appartement;48;1
22247;21;;RTE;DE LA FERTE;2903;91590;Appartement;45;2
22248;53;;AV;DE GANAY;2893;91490;Appartement;35;1
22249;26;;RUE;DE LA FORET;2893;91490;Maison;107;5
22250;68;T;BD;SAINT MICHEL;2885;91150;Maison;86;4
22251;16;;RUE;DE CHARPEAUX;2885;91150;Appartement;33;2
22252;12;B;RUE;GRANDE RUE;2904;91850;Appartement;40;2
22253;12;;RUE;DE MILLY;2886;91820;Appartement;57;4
22254;5;;RUE;DES OUCHES DE CHATILLON;2892;91690;Appartement;41;2
22255;2;;RUE;GRANDE RUE;2902;91510;Appartement;48;2
22256;13;;RUE;DU PETIT PARIS;2905;91490;Maison;44;2
22257;18;;RUE;DE LA BOISSIERE;2906;91650;Maison;77;4
22258;13;;RUE;SAINT MARTIN;2885;91150;Appartement;18;1
22259;199;;RUE;DE LA REPUBLIQUE;2885;91150;Appartement;46;2
22260;5;B;RUE;DE LAUNAY;2893;91490;Maison;108;5
22261;17;;RUE;DU BOUT DU MONT;2907;91150;Maison;58;3
22262;86;;RUE;DE LA REPUBLIQUE;2885;91150;Appartement;22;1
22263;10;;ALL;DE LA BRIE;2885;91150;Maison;113;5
22264;7;;AV;HENRI FARMAN;2885;91150;Appartement;69;3
22265;14;;RUE;SAINTE CROIX;2885;91150;Appartement;48;3
22266;6;;RUE;DE LA FORET;2893;91490;Maison;104;5
22267;131;;RUE;DE LA REPUBLIQUE;2885;91150;Appartement;73;3
22268;22;E;RUE;DE LA LIBERATION;2900;91150;Maison;325;10
22269;16;;RUE;FARNAULT;2893;91490;Appartement;30;1
22270;1;;RUE;DE LA REPUBLIQUE;2908;91720;Appartement;35;2
22271;46;;RUE;DE COCHET;2902;91510;Appartement;60;3
22272;2;;RES;MOULIN DE VALNAZE;2900;91150;Appartement;74;3
22273;53;;RUE;DES ECOLES;2906;91650;Maison;79;4
22274;25;;RUE;ST PIERRE;2891;91410;Appartement;16;1
22275;10;B;CHE;DU PROCES;2887;91790;Maison;81;4
22276;9;;RUE;DE LA GAUDREE;2891;91410;Appartement;32;2
22277;33;;RUE;GRANDE RUE;2900;91150;Appartement;49;2
22278;3;;RUE;DES 3 FAUCHETS;2885;91150;Appartement;57;3
22279;16;;RUE;DE CHARPEAUX;2885;91150;Appartement;34;2
22280;1;;RUE;DU VILLAGE;2909;91530;Appartement;128;4
22281;1;;RUE;DE LA PLATRERIE;2885;91150;Appartement;33;1
22282;4;;RUE;DE LA PLATRERIE;2885;91150;Appartement;36;2
22283;34;;RUE;DES MAISONS HAUTES;2910;91410;Maison;125;4
22284;5;;ALL;DES ROCHERS;2911;91760;Maison;105;4
22285;64;;RUE;DES COSNARDIERES;2912;91650;Maison;88;4
22286;15;;RUE;DES PONTS;2900;91150;Appartement;60;3
22287;7;;RUE;SAINT MARTIN;2885;91150;Appartement;57;2
22288;13;;RUE;D ARNOUVILLE;2894;91740;Appartement;34;1
22289;4;T;RUE;DU CDT MAURICE ARNOUX;2913;91730;Appartement;35;2
22290;1;;CHE;DE L ABREUVOIR;2914;91820;Appartement;28;2
22291;38;;RUE;DE L ECHELLE;2885;91150;Appartement;68;3
22292;40;B;CHE;DES MARAIS;2911;91760;Maison;80;3
22293;14;;RUE;DE LA LIBERATION;2915;91590;Appartement;70;5
22294;7;;RUE;DE LA DIGUE;2885;91150;Appartement;27;1
22295;4;;IMP;DE L ANCIENNE FORGE;2887;91790;Appartement;29;2
22296;7;;PL;DU GATINAIS;2885;91150;Maison;107;5
22297;62;;RUE;DE LA REPUBLIQUE;2885;91150;Appartement;77;3
22298;31;;RUE;DE LA REPUBLIQUE;2885;91150;Appartement;38;2
22299;14;;RUE;DES HTES BRUYERES;2916;91580;Maison;84;4
22300;12;;RUE;DE L ABREUVOIR;2891;91410;Appartement;66;1
22301;3;;RUE;DU ROSSET;2902;91510;Maison;77;4
